#Thorlabs FTS
[SpectrumHeader]
#Date	20181016
#Time	14525952
#GMTTime	6525952
#XAxisUnit	nm_air
#YAxisUnit	intensity
#Average	1
#RollingAverage	0
#SpectrumSmooth	0
#SSmoothParam1	0
#SSmoothParam2	0
#SSmoothParam3	0
#SSmoothParam4	0
#IntegrationTime	2670.000000
#TriggerMode	0
#InterferometerSerial	M00445812
#Source	
#AirMeasureOpt	0
#WnrMin	13399.629883
#WnrMax	31065.896484
#Length	3648
#Resolution	0.0000000000e+00
#ADC	0
#Instrument	0
#InstrModel	CCS100
#Type	emission
#AirTemp	0.00
#AirPressure	0.00
#AirRelHum	0.00
#Name	
#Comment	""
[Data]
3.312853699e+02	8.230601251e-02
3.313947754e+02	9.262653440e-02
3.315042114e+02	7.791059464e-02
3.316136475e+02	6.834523380e-02
3.317230835e+02	6.491796672e-02
3.318325195e+02	8.389378339e-02
3.319419556e+02	8.184129745e-02
3.320513916e+02	7.669071853e-02
3.321608582e+02	6.877122074e-02
3.322703247e+02	7.748460770e-02
3.323797913e+02	8.656588942e-02
3.324892578e+02	7.130778581e-02
3.325987244e+02	7.113351673e-02
3.327082214e+02	7.806549966e-02
3.328176880e+02	7.845275849e-02
3.329271851e+02	6.908103079e-02
3.330366821e+02	7.651644945e-02
3.331461792e+02	9.417558461e-02
3.332557068e+02	7.392179966e-02
3.333652039e+02	6.977809966e-02
3.334747314e+02	7.086243480e-02
3.335842590e+02	8.228664845e-02
3.336937866e+02	7.973072678e-02
3.338033447e+02	7.001045346e-02
3.339128723e+02	7.558702677e-02
3.340224304e+02	9.274271876e-02
3.341319885e+02	7.601301372e-02
3.342415466e+02	6.981682777e-02
3.343511047e+02	7.965327054e-02
3.344606628e+02	8.120232075e-02
3.345702515e+02	8.116359264e-02
3.346798096e+02	7.144332677e-02
3.347893982e+02	7.343772054e-02
3.348989868e+02	7.938218862e-02
3.350086060e+02	8.054397255e-02
3.351181946e+02	6.687363982e-02
3.352278137e+02	6.222649664e-02
3.353374329e+02	6.991364062e-02
3.354470520e+02	8.375824243e-02
3.355566711e+02	5.881859362e-02
3.356662903e+02	8.184129745e-02
3.357759399e+02	7.039771974e-02
3.358855591e+02	8.492003381e-02
3.359952087e+02	6.536331773e-02
3.361048584e+02	7.818167657e-02
3.362145386e+02	8.472640067e-02
3.363241882e+02	7.789123058e-02
3.364338684e+02	6.044509262e-02
3.365435181e+02	6.716408581e-02
3.366531982e+02	8.000180870e-02
3.367629089e+02	7.485122979e-02
3.368725891e+02	6.706726551e-02
3.369822693e+02	8.426168561e-02
3.370919800e+02	7.823976874e-02
3.372016907e+02	8.104741573e-02
3.373114014e+02	7.043644041e-02
3.374211121e+02	6.609911472e-02
3.375308533e+02	9.483393282e-02
3.376405640e+02	9.789329767e-02
3.377503052e+02	6.575057656e-02
3.378600464e+02	6.609911472e-02
3.379697876e+02	7.403797656e-02
3.380795288e+02	7.260511070e-02
3.381893005e+02	6.499541551e-02
3.382990417e+02	6.609911472e-02
3.384088135e+02	8.950908482e-02
3.385185852e+02	8.685633540e-02
3.386283569e+02	6.652510166e-02
3.387381592e+02	7.063007355e-02
3.388479309e+02	7.550957054e-02
3.389577332e+02	7.504485548e-02
3.390675354e+02	6.718344241e-02
3.391773376e+02	6.551822275e-02
3.392871399e+02	7.742651552e-02
3.393969421e+02	7.973072678e-02
3.395067749e+02	7.465759665e-02
3.396166077e+02	6.964255869e-02
3.397264404e+02	7.175313681e-02
3.398362732e+02	7.332154363e-02
3.399461060e+02	6.648637354e-02
3.400559692e+02	5.719209462e-02
3.401658020e+02	7.012663782e-02
3.402756653e+02	7.980817556e-02
3.403855286e+02	6.242012605e-02
3.404953918e+02	6.807414442e-02
3.406052856e+02	7.500613481e-02
3.407151489e+02	8.410678059e-02
3.408250427e+02	6.418216974e-02
3.409349365e+02	6.652510166e-02
3.410448303e+02	7.574193180e-02
3.411547241e+02	7.283746451e-02
3.412646484e+02	6.559567153e-02
3.413745422e+02	6.950701773e-02
3.414844666e+02	7.581938058e-02
3.415943909e+02	9.088385850e-02
3.417043152e+02	5.885732174e-02
3.418142395e+02	7.136587054e-02
3.419241943e+02	7.938218862e-02
3.420341492e+02	6.648637354e-02
3.421440735e+02	6.551822275e-02
3.422540283e+02	6.493733078e-02
3.423640137e+02	7.231466472e-02
3.424739685e+02	7.303109765e-02
3.425839539e+02	6.036764011e-02
3.426939087e+02	7.452205569e-02
3.428038940e+02	7.885938883e-02
3.429138794e+02	8.530729264e-02
3.430238953e+02	6.462752074e-02
3.431338806e+02	7.430905849e-02
3.432438965e+02	9.165838361e-02
3.433538818e+02	7.672944665e-02
3.434638977e+02	6.637019664e-02
3.435739136e+02	7.454141974e-02
3.436839600e+02	7.653581351e-02
3.437939758e+02	6.590548158e-02
3.439040222e+02	7.183058560e-02
3.440140686e+02	5.835387856e-02
3.441241150e+02	7.322473079e-02
3.442341614e+02	7.899492979e-02
3.443442078e+02	6.261375546e-02
3.444542847e+02	6.919720769e-02
3.445643616e+02	8.124104142e-02
3.446744080e+02	6.958446652e-02
3.447845154e+02	5.634012073e-02
3.448945923e+02	6.547949463e-02
3.450046692e+02	6.590548158e-02
3.451147766e+02	7.523848861e-02
3.452248840e+02	5.595285818e-02
3.453349915e+02	5.653375015e-02
3.454450989e+02	6.834523380e-02
3.455552063e+02	7.177249342e-02
3.456653137e+02	6.729962677e-02
3.457754517e+02	6.029018760e-02
3.458855896e+02	8.151213080e-02
3.459957275e+02	7.725224644e-02
3.461058655e+02	5.872177705e-02
3.462160034e+02	6.203286722e-02
3.463261719e+02	6.795796752e-02
3.464363403e+02	7.194676250e-02
3.465465088e+02	6.656382978e-02
3.466566772e+02	6.613784283e-02
3.467668457e+02	8.230601251e-02
3.468770142e+02	7.732970268e-02
3.469872131e+02	5.785043910e-02
3.470974121e+02	6.183923408e-02
3.472075806e+02	7.152077556e-02
3.473178101e+02	7.376689464e-02
3.474280090e+02	5.755999312e-02
3.475382080e+02	6.214904413e-02
3.476484375e+02	6.644764543e-02
3.477586670e+02	6.590548158e-02
3.478688965e+02	5.934139714e-02
3.479791260e+02	7.756205648e-02
3.480893555e+02	6.586675346e-02
3.481996155e+02	6.365936249e-02
3.483098450e+02	6.627338380e-02
3.484201050e+02	6.393044442e-02
3.485303650e+02	6.855822355e-02
3.486406250e+02	8.821175247e-02
3.487509155e+02	5.645629764e-02
3.488611755e+02	6.176178157e-02
3.489714661e+02	7.986626774e-02
3.490817566e+02	7.549020648e-02
3.491920471e+02	5.761808157e-02
3.493023376e+02	5.575922504e-02
3.494126587e+02	6.156815216e-02
3.495229492e+02	7.109478861e-02
3.496332703e+02	6.850013882e-02
3.497435913e+02	5.841197073e-02
3.498539124e+02	7.570320368e-02
3.499642334e+02	7.233402878e-02
3.500745850e+02	6.038700417e-02
3.501849060e+02	6.540204585e-02
3.502952576e+02	7.173377275e-02
3.504056091e+02	6.540204585e-02
3.505159607e+02	5.512024462e-02
3.506263123e+02	7.033962756e-02
3.507366943e+02	6.129707024e-02
3.508470764e+02	6.520841271e-02
3.509574280e+02	5.488788709e-02
3.510678406e+02	6.507287174e-02
3.511782227e+02	7.276001573e-02
3.512886047e+02	6.801605970e-02
3.513990173e+02	5.583667755e-02
3.515093994e+02	6.257503480e-02
3.516198120e+02	6.739643961e-02
3.517302246e+02	7.508358359e-02
3.518406372e+02	6.300102174e-02
3.519510803e+02	6.764815748e-02
3.520614929e+02	7.539339364e-02
3.521719360e+02	6.737707555e-02
3.522823792e+02	5.734699965e-02
3.523928223e+02	6.290420145e-02
3.525032654e+02	5.674674362e-02
3.526137390e+02	6.342700869e-02
3.527241821e+02	5.494597554e-02
3.528346558e+02	6.571184844e-02
3.529451294e+02	6.303974241e-02
3.530556030e+02	6.830650568e-02
3.531661072e+02	6.071617454e-02
3.532765808e+02	6.090980768e-02
3.533870850e+02	7.272128761e-02
3.534975891e+02	7.248893380e-02
3.536080627e+02	5.711464211e-02
3.537185974e+02	6.083235517e-02
3.538291016e+02	6.650573760e-02
3.539396057e+02	6.230394915e-02
3.540501404e+02	5.302903056e-02
3.541606750e+02	5.211896822e-02
3.542712097e+02	6.191668659e-02
3.543817444e+02	6.381426752e-02
3.544923096e+02	4.857552424e-02
3.546028442e+02	5.854751170e-02
3.547134094e+02	7.204358280e-02
3.548239746e+02	6.336891651e-02
3.549345398e+02	5.757935718e-02
3.550451050e+02	6.747388840e-02
3.551556702e+02	6.741580367e-02
3.552662659e+02	6.482114643e-02
3.553768616e+02	5.579795316e-02
3.554874573e+02	5.877986923e-02
3.555980530e+02	6.059999764e-02
3.557086487e+02	6.114216521e-02
3.558192444e+02	5.289348960e-02
3.559298706e+02	5.285476521e-02
3.560404968e+02	6.966192275e-02
3.561511230e+02	6.133579463e-02
3.562617493e+02	6.065808609e-02
3.563723755e+02	5.874114111e-02
3.564830017e+02	6.232331321e-02
3.565936584e+02	6.447261572e-02
3.567043152e+02	5.614648759e-02
3.568149719e+02	5.293221772e-02
3.569256287e+02	6.431771070e-02
3.570362854e+02	7.026217878e-02
3.571469727e+02	5.393909663e-02
3.572576294e+02	5.239005014e-02
3.573683167e+02	7.392179966e-02
3.574790039e+02	6.034827605e-02
3.575896912e+02	5.293221772e-02
3.577004089e+02	5.254495516e-02
3.578110962e+02	6.470496953e-02
3.579218140e+02	7.024281472e-02
3.580325317e+02	6.321401149e-02
3.581432495e+02	5.541069061e-02
3.582539673e+02	5.978674814e-02
3.583646851e+02	6.021273509e-02
3.584754333e+02	6.234267354e-02
3.585861511e+02	6.073553860e-02
3.586968994e+02	6.048382074e-02
3.588076477e+02	7.142396271e-02
3.589184265e+02	4.692966118e-02
3.590291748e+02	5.391973257e-02
3.591399231e+02	6.029018760e-02
3.592507019e+02	6.869376451e-02
3.593614807e+02	5.401654914e-02
3.594722595e+02	4.569042474e-02
3.595830383e+02	7.729097456e-02
3.596938477e+02	5.498470366e-02
3.598046265e+02	5.912840366e-02
3.599154358e+02	5.614648759e-02
3.600262451e+02	6.416280568e-02
3.601370544e+02	5.622394010e-02
3.602478638e+02	5.258367956e-02
3.603587036e+02	5.587540567e-02
3.604695129e+02	5.159616470e-02
3.605803528e+02	6.110343710e-02
3.606911926e+02	6.027082354e-02
3.608020325e+02	7.324408740e-02
3.609128723e+02	6.212968007e-02
3.610237427e+02	7.254701853e-02
3.611345825e+02	5.217705667e-02
3.612454529e+02	5.585604161e-02
3.613563232e+02	6.668000668e-02
3.614671936e+02	5.759872124e-02
3.615780640e+02	4.317322373e-02
3.616889648e+02	4.596150666e-02
3.617998657e+02	6.036764011e-02
3.619107361e+02	5.972865969e-02
3.620216370e+02	4.702647403e-02
3.621325378e+02	4.824635014e-02
3.622434692e+02	6.394980848e-02
3.623543701e+02	6.007719412e-02
3.624653015e+02	6.698981673e-02
3.625762329e+02	5.060864612e-02
3.626871643e+02	5.421017855e-02
3.627980957e+02	5.328075215e-02
3.629090271e+02	5.149934813e-02
3.630199585e+02	5.351310968e-02
3.631309204e+02	5.910903960e-02
3.632418823e+02	6.394980848e-02
3.633528442e+02	4.971794412e-02
3.634638062e+02	5.045374110e-02
3.635747681e+02	5.285476521e-02
3.636857605e+02	5.854751170e-02
3.637967529e+02	5.196406320e-02
3.639077148e+02	4.584532604e-02
3.640187073e+02	5.866368860e-02
3.641297302e+02	6.853885949e-02
3.642407227e+02	4.917577654e-02
3.643517151e+02	5.804407224e-02
3.644627380e+02	5.604967102e-02
3.645737610e+02	6.017401069e-02
3.646847839e+02	5.924458057e-02
3.647958069e+02	5.285476521e-02
3.649068298e+02	6.652510166e-02
3.650178833e+02	6.025146320e-02
3.651289368e+02	4.592277855e-02
3.652399597e+02	5.781171471e-02
3.653510132e+02	2.035382837e-01
3.654620972e+02	5.901222304e-02
3.655731506e+02	4.840125516e-02
3.656842041e+02	5.664992705e-02
3.657952881e+02	6.056126952e-02
3.659063721e+02	6.327210367e-02
3.660174561e+02	4.081092775e-02
3.661285400e+02	4.863361269e-02
3.662396240e+02	5.773426220e-02
3.663507385e+02	5.998037755e-02
3.664618530e+02	4.805272073e-02
3.665729675e+02	6.493733078e-02
3.666840820e+02	5.620457605e-02
3.667951965e+02	5.850878358e-02
3.669063110e+02	5.300967023e-02
3.670174561e+02	6.528586149e-02
3.671285706e+02	4.539997503e-02
3.672397156e+02	5.730827153e-02
3.673508606e+02	4.466417804e-02
3.674620056e+02	4.710392654e-02
3.675731812e+02	5.939948559e-02
3.676843262e+02	5.951566622e-02
3.677955017e+02	4.462545365e-02
3.679066772e+02	5.095718056e-02
3.680178528e+02	6.484051049e-02
3.681290283e+02	5.668865517e-02
3.682402039e+02	4.557424411e-02
3.683514099e+02	4.671666771e-02
3.684626160e+02	5.823770165e-02
3.685738220e+02	5.891541019e-02
3.686850281e+02	4.514825717e-02
3.687962341e+02	5.215769261e-02
3.689074402e+02	5.715337023e-02
3.690186768e+02	5.335820466e-02
3.691298828e+02	4.528379813e-02
3.692411194e+02	5.192533508e-02
3.693523560e+02	5.300967023e-02
3.694635925e+02	5.970929563e-02
3.695748596e+02	5.266113207e-02
3.696860962e+02	5.428763106e-02
3.697973633e+02	5.786980316e-02
3.699086304e+02	6.913911551e-02
3.700198975e+02	4.510952905e-02
3.701311646e+02	4.479972273e-02
3.702424316e+02	5.850878358e-02
3.703537292e+02	5.440381169e-02
3.704650269e+02	4.208888859e-02
3.705762939e+02	6.255567074e-02
3.706875916e+02	5.641756952e-02
3.707989197e+02	6.290420145e-02
3.709102173e+02	3.953296319e-02
3.710215149e+02	4.843997955e-02
3.711328430e+02	5.037628859e-02
3.712441711e+02	5.653375015e-02
3.713554993e+02	4.387029260e-02
3.714668274e+02	5.556559563e-02
3.715781860e+02	6.133579463e-02
3.716895142e+02	6.362064183e-02
3.718008728e+02	4.398647323e-02
3.719122314e+02	5.128635466e-02
3.720235901e+02	5.157680064e-02
3.721349487e+02	5.486852303e-02
3.722463074e+02	4.499335214e-02
3.723576965e+02	4.441246018e-02
3.724690552e+02	4.938877374e-02
3.725804443e+02	6.106471270e-02
3.726918335e+02	4.565169662e-02
3.728032227e+02	4.565169662e-02
3.729146423e+02	5.794725567e-02
3.730260315e+02	6.149069965e-02
3.731374512e+02	4.255360365e-02
3.732488708e+02	4.813017324e-02
3.733602905e+02	5.494597554e-02
3.734717102e+02	6.427898258e-02
3.735831299e+02	4.756864160e-02
3.736945496e+02	4.472227022e-02
3.738059998e+02	5.711464211e-02
3.739174500e+02	4.822698608e-02
3.740289001e+02	4.712329060e-02
3.741403503e+02	5.494597554e-02
3.742518005e+02	4.627131671e-02
3.743632813e+02	6.288484484e-02
3.744747314e+02	4.092710465e-02
3.745862122e+02	5.184788257e-02
3.746976929e+02	4.964049160e-02
3.748091736e+02	6.183923408e-02
3.749206848e+02	4.863361269e-02
3.750321655e+02	4.539997503e-02
3.751436768e+02	4.782036319e-02
3.752551575e+02	5.484916270e-02
3.753666687e+02	4.536125064e-02
3.754782104e+02	5.014393106e-02
3.755897217e+02	5.457807705e-02
3.757012329e+02	6.133579463e-02
3.758127747e+02	5.326138809e-02
3.759243164e+02	3.891334310e-02
3.760358582e+02	5.688228458e-02
3.761473999e+02	5.045374110e-02
3.762589417e+02	4.197271168e-02
3.763704834e+02	5.330011621e-02
3.764820557e+02	5.206087604e-02
3.765936279e+02	5.097654462e-02
3.767052002e+02	4.743310064e-02
3.768167725e+02	4.987284914e-02
3.769283447e+02	5.393909663e-02
3.770399170e+02	4.927259311e-02
3.771515198e+02	4.290213808e-02
3.772631226e+02	5.432635918e-02
3.773746948e+02	5.684356019e-02
3.774863281e+02	5.250622705e-02
3.775979309e+02	4.588405415e-02
3.777095337e+02	4.634876922e-02
3.778211670e+02	6.911975145e-02
3.779327698e+02	5.300967023e-02
3.780444031e+02	4.146927223e-02
3.781560364e+02	4.158544913e-02
3.782677002e+02	5.266113207e-02
3.783793335e+02	5.473298207e-02
3.784909668e+02	4.975667223e-02
3.786026306e+02	4.634876922e-02
3.787142944e+02	6.609911472e-02
3.788259583e+02	7.049453259e-02
3.789376221e+02	3.895207122e-02
3.790492859e+02	5.637884513e-02
3.791609802e+02	5.678547174e-02
3.792726746e+02	5.300967023e-02
3.793843384e+02	4.851743206e-02
3.794960327e+02	4.646494612e-02
3.796077576e+02	5.583667755e-02
3.797194519e+02	4.874978960e-02
3.798311462e+02	5.847005919e-02
3.799428711e+02	3.740302473e-02
3.800545959e+02	5.014393106e-02
3.801663208e+02	5.053119361e-02
3.802780457e+02	4.112073407e-02
3.803897705e+02	5.335820466e-02
3.805015259e+02	5.014393106e-02
3.806132507e+02	5.058928207e-02
3.807250061e+02	4.369602725e-02
3.808367615e+02	4.456736520e-02
3.809485168e+02	4.958240315e-02
3.810602722e+02	5.552687123e-02
3.811720581e+02	4.745246470e-02
3.812838135e+02	4.600023106e-02
3.813955994e+02	4.735564813e-02
3.815073853e+02	5.184788257e-02
3.816191711e+02	4.967921972e-02
3.817309570e+02	4.131436720e-02
3.818427734e+02	4.795590416e-02
3.819545593e+02	5.111208558e-02
3.820663757e+02	3.811945766e-02
3.821781921e+02	3.811945766e-02
3.822900085e+02	4.967921972e-02
3.824018250e+02	4.940813407e-02
3.825136414e+02	3.926187754e-02
3.826254883e+02	5.180915818e-02
3.827373352e+02	5.167361721e-02
3.828491516e+02	5.872177705e-02
3.829609985e+02	5.095718056e-02
3.830728760e+02	4.627131671e-02
3.831847229e+02	4.509016871e-02
3.832965698e+02	5.084100366e-02
3.834084473e+02	4.038493708e-02
3.835203247e+02	4.468354210e-02
3.836322021e+02	4.716201872e-02
3.837440796e+02	4.507080466e-02
3.838559570e+02	3.678340465e-02
3.839678650e+02	4.255360365e-02
3.840797424e+02	5.219642073e-02
3.841916504e+02	4.569042474e-02
3.843035583e+02	5.196406320e-02
3.844154663e+02	4.700711370e-02
3.845274048e+02	6.853885949e-02
3.846393127e+02	5.380355567e-02
3.847512512e+02	4.557424411e-02
3.848631592e+02	4.052047804e-02
3.849750977e+02	4.828507453e-02
3.850870361e+02	4.375411570e-02
3.851989746e+02	4.013321921e-02
3.853109436e+02	4.201143607e-02
3.854228821e+02	4.896278307e-02
3.855348511e+02	5.564304814e-02
3.856468201e+02	3.498263657e-02
3.857587891e+02	5.138317123e-02
3.858707581e+02	5.603031069e-02
3.859827576e+02	6.656382978e-02
3.860947266e+02	3.604760766e-02
3.862067261e+02	3.918442875e-02
3.863187256e+02	6.803542376e-02
3.864306946e+02	4.681348056e-02
3.865427246e+02	4.371538758e-02
3.866547241e+02	3.740302473e-02
3.867667236e+02	4.569042474e-02
3.868787537e+02	4.607768357e-02
3.869907837e+02	4.106264561e-02
3.871028137e+02	3.786773607e-02
3.872148438e+02	4.644558206e-02
3.873268738e+02	5.792789161e-02
3.874389343e+02	4.143054411e-02
3.875509644e+02	4.975667223e-02
3.876630249e+02	5.107336119e-02
3.877750854e+02	5.283540115e-02
3.878871460e+02	3.740302473e-02
3.879992065e+02	3.689958155e-02
3.881112671e+02	6.466624141e-02
3.882233582e+02	5.014393106e-02
3.883354492e+02	3.674467653e-02
3.884475403e+02	3.982340917e-02
3.885596313e+02	4.944686219e-02
3.886717224e+02	5.041501671e-02
3.887838135e+02	3.796455264e-02
3.888959351e+02	4.445118457e-02
3.890080261e+02	5.029883608e-02
3.891201477e+02	5.634012073e-02
3.892322693e+02	3.488582373e-02
3.893443909e+02	3.620251268e-02
3.894565125e+02	4.679412022e-02
3.895686646e+02	4.896278307e-02
3.896808167e+02	4.170162603e-02
3.897929382e+02	4.770418257e-02
3.899050903e+02	5.945757404e-02
3.900172424e+02	4.352175817e-02
3.901294250e+02	3.639614210e-02
3.902415771e+02	3.494391218e-02
3.903537292e+02	5.359056219e-02
3.904659119e+02	4.995030165e-02
3.905780945e+02	4.249551520e-02
3.906902771e+02	4.292150214e-02
3.908024597e+02	5.839260668e-02
3.909146729e+02	5.056992173e-02
3.910268555e+02	3.604760766e-02
3.911390686e+02	6.094853207e-02
3.912512817e+02	5.076355115e-02
3.913634949e+02	4.809144512e-02
3.914757080e+02	4.034621269e-02
3.915879211e+02	3.879716620e-02
3.917001648e+02	4.181780666e-02
3.918123779e+02	4.638749361e-02
3.919246216e+02	3.705448657e-02
3.920368652e+02	4.379284009e-02
3.921491089e+02	4.044302553e-02
3.922613525e+02	4.944686219e-02
3.923736267e+02	3.440174460e-02
3.924858704e+02	4.170162603e-02
3.925981445e+02	4.758800566e-02
3.927104187e+02	5.359056219e-02
3.928226929e+02	4.799462855e-02
3.929349670e+02	3.866162524e-02
3.930472412e+02	4.441246018e-02
3.931595459e+02	4.698774964e-02
3.932718506e+02	5.269986019e-02
3.933841248e+02	3.988149762e-02
3.934964294e+02	5.264177173e-02
3.936087341e+02	5.041501671e-02
3.937210693e+02	3.360785916e-02
3.938333740e+02	3.800327703e-02
3.939457092e+02	4.958240315e-02
3.940580444e+02	4.549679160e-02
3.941703796e+02	4.406392574e-02
3.942827148e+02	4.135309160e-02
3.943950500e+02	4.162417725e-02
3.945073853e+02	5.266113207e-02
3.946197510e+02	3.109065816e-02
3.947320862e+02	4.127563909e-02
3.948444519e+02	5.550750718e-02
3.949568176e+02	7.163695246e-02
3.950692139e+02	3.008377738e-02
3.951815796e+02	4.034621269e-02
3.952939453e+02	4.352175817e-02
3.954063416e+02	5.111208558e-02
3.955187378e+02	4.216634110e-02
3.956311340e+02	3.362722322e-02
3.957435303e+02	4.450927675e-02
3.958559265e+02	5.963184312e-02
3.959683533e+02	4.797526821e-02
3.960807495e+02	4.038493708e-02
3.961931763e+02	4.660048708e-02
3.963056030e+02	4.114009812e-02
3.964180298e+02	3.434365615e-02
3.965304565e+02	3.753856570e-02
3.966428833e+02	5.235132203e-02
3.967553406e+02	4.569042474e-02
3.968677979e+02	3.078084812e-02
3.969802551e+02	4.129500315e-02
3.970927124e+02	3.875843808e-02
3.972051697e+02	5.014393106e-02
3.973176270e+02	4.084965214e-02
3.974300842e+02	3.666722775e-02
3.975425720e+02	5.393909663e-02
3.976550598e+02	4.416073859e-02
3.977675476e+02	3.178773075e-02
3.978800354e+02	4.123691469e-02
3.979925232e+02	4.309577122e-02
3.981050110e+02	3.949423507e-02
3.982175293e+02	3.018059395e-02
3.983300476e+02	2.785702236e-02
3.984425659e+02	5.537196621e-02
3.985550842e+02	5.541069061e-02
3.986676025e+02	3.128428757e-02
3.987801208e+02	3.939742222e-02
3.988926697e+02	4.700711370e-02
3.990051880e+02	3.941678256e-02
3.991177368e+02	4.193398356e-02
3.992302856e+02	4.259232804e-02
3.993428345e+02	4.735564813e-02
3.994553833e+02	5.637884513e-02
3.995679626e+02	3.062594309e-02
3.996805115e+02	3.376276419e-02
3.997930908e+02	4.611641169e-02
3.999056702e+02	5.347438157e-02
4.000182495e+02	3.140046820e-02
4.001308289e+02	3.691894561e-02
4.002434387e+02	5.343565717e-02
4.003560181e+02	4.576787353e-02
4.004686279e+02	3.498263657e-02
4.005812073e+02	3.567970917e-02
4.006938171e+02	4.673602805e-02
4.008064575e+02	5.366801471e-02
4.009190674e+02	3.426620364e-02
4.010316772e+02	3.662849963e-02
4.011443176e+02	4.855616018e-02
4.012569580e+02	5.068609864e-02
4.013695679e+02	3.794518858e-02
4.014822388e+02	3.589270264e-02
4.015948792e+02	4.522570968e-02
4.017075195e+02	5.266113207e-02
4.018201904e+02	3.589270264e-02
4.019328308e+02	3.658977523e-02
4.020455017e+02	4.538061470e-02
4.021581726e+02	4.762673005e-02
4.022708435e+02	3.318187222e-02
4.023835144e+02	3.693830967e-02
4.024962158e+02	4.187589511e-02
4.026088867e+02	4.479972273e-02
4.027215881e+02	2.803129144e-02
4.028342896e+02	3.595079109e-02
4.029469910e+02	5.401654914e-02
4.030596924e+02	4.793654010e-02
4.031724243e+02	3.496327624e-02
4.032851257e+02	3.471155465e-02
4.033978577e+02	5.440381169e-02
4.035105896e+02	4.141118005e-02
4.036233215e+02	2.849600464e-02
4.037360535e+02	2.992887236e-02
